rr,rr_reduced,total_traced,inf_p
2,1,3,2
14,14,4,5
2,2,4,5
0,0,1,1
2,0,4,5
0,0,1,3
0,0,2,5
14,1,2,1
1,1,3,5
0,0,3,5
0,0,1,5
4,1,1,5
0,0,1,3
1,0,1,5
2,0,2,2
0,0,2,5
0,0,1,1
1,1,1,5
0,0,1,3
1,0,1,5
1,0,5,3
0,0,2,5
6,0,1,5
1,1,4,5
6,1,1,5
0,0,1,5
3,0,3,5
1,0,2,5
1,0,3,5
4,2,5,4
0,0,1,5
2,2,2,5
1,1,4,4
3,2,0,3
0,0,1,2
0,0,3,5
0,0,1,5
0,0,3,5
0,0,1,5
0,0,2,5
1,1,1,5
2,0,1,5
1,1,2,5
1,1,5,5
3,0,4,2
6,6,3,5
0,0,3,4
6,6,2,5
2,0,1,4
1,0,1,4
1,1,3,1
1,1,3,5
1,1,3,5
2,1,2,5
0,0,1,4
5,5,2,5
3,3,0,5
1,0,4,5
0,0,0,3
3,0,0,5
0,0,3,5
1,1,2,5
0,0,1,5
0,0,3,5
0,0,3,4
7,3,2,5
2,2,3,5
1,1,4,5
1,1,5,5
4,1,1,5
1,0,2,5
3,3,2,5
5,0,3,5
1,0,4,5
3,3,3,5
2,1,4,5
0,0,2,5
0,0,1,1
0,0,0,2
1,1,2,5
4,4,3,5
4,0,1,5
3,0,1,4
4,1,1,2
3,0,2,2
0,0,1,5
0,0,3,5
0,0,3,5
1,1,3,5
0,0,3,5
1,0,2,5
0,0,1,5
3,0,0,4
7,1,3,2
4,4,2,5
2,0,0,5
0,0,4,5
1,0,1,5
0,0,1,1
2,2,2,5
3,1,3,5
1,1,4,5
1,0,1,5
6,4,2,3
15,0,1,5
2,0,1,1
0,0,4,5
1,1,4,5
1,0,3,5
2,0,2,1
1,0,4,4
0,0,2,5
3,0,4,1
1,0,0,2
0,0,1,5
1,1,3,4
0,0,1,5
0,0,3,5
3,3,2,5
0,0,1,4
1,1,1,5
1,1,5,5
2,0,0,5
0,0,3,5
1,1,3,5
5,2,3,2
2,1,1,5
5,2,3,2
0,0,1,1
3,0,2,3
4,2,2,4
0,0,3,5
0,0,2,5
5,0,4,4
1,1,3,5
2,2,0,5
2,1,2,5
0,0,2,5
4,4,1,5
1,1,1,5
4,0,5,2
0,0,3,5
0,0,5,3
2,2,2,5
3,2,5,5
0,0,2,5
1,1,1,5
0,0,9,5
6,1,6,4
3,3,1,5
3,3,6,5
1,1,2,5
2,2,3,5
0,0,0,5
3,0,9,5
4,4,2,4
0,0,2,5
2,2,1,5
0,0,2,2
0,0,3,4
1,0,5,5
0,0,3,5
0,0,3,1
9,1,1,5
2,2,4,5
0,0,4,5
3,1,2,5
0,0,3,5
1,1,1,5
3,0,3,1
15,2,2,1
4,0,1,2
4,1,5,5
7,7,2,5
3,1,1,2
0,0,4,5
3,2,2,5
1,1,5,5
3,0,0,4
1,1,1,5
0,0,3,1
5,2,3,5
0,0,4,5
2,2,2,5
3,0,3,5
4,4,1,5
0,0,0,5
2,2,4,5
2,2,2,5
3,3,3,5
1,1,1,5
3,2,3,5
2,0,0,5
1,0,1,5
1,1,2,5
0,0,2,5
5,0,4,2
3,3,0,5
0,0,3,5
2,2,3,2
0,0,4,5
3,1,3,5
4,0,2,3
0,0,1,5
1,0,1,2
2,0,3,5
0,0,3,5
1,1,1,5
2,2,4,5
0,0,3,2
0,0,2,2
1,1,4,5
4,0,4,5
0,0,1,5
1,0,2,2
1,1,3,5
0,0,4,5
1,1,3,4
1,0,4,4
1,1,3,5
1,0,2,4
0,0,2,5
2,0,1,5
9,0,3,4
4,4,0,5
1,0,3,4
0,0,1,1
0,0,3,2
4,1,4,2
0,0,1,1
1,0,1,4
1,1,2,5
0,0,3,5
4,4,2,4
2,0,2,5
1,0,4,5
5,0,1,1
0,0,3,2
0,0,3,5
4,1,3,5
2,1,2,2
0,0,0,5
1,1,1,2
0,0,3,5
0,0,2,5
3,1,1,5
0,0,2,5
1,0,1,3
4,1,3,5
2,2,5,5
1,1,1,5
6,6,2,5
5,5,3,5
2,2,0,5
3,0,4,4
1,1,4,5
1,0,3,5
6,1,5,2
1,0,2,5
0,0,3,5
0,0,1,4
1,0.19999999999999996,2,4
1,1,3,5
0,0,0,4
2,0,0,5
1,1,6,5
1,0,1,4
2,0,2,5
8,1,1,5
7,7,3,5
1,1,4,5
10,0,1,5
4,4,1,3
0,0,0,3
0,0,2,5
2,0,2,4
1,1,3,5
8,0,3,2
3,0,4,3
0,0,4,5
5,0,3,3
3,1,2,5
0,0,3,5
1,1,3,5
2,2,3,5
0,0,3,5
2,0,5,5
0,0,2,5
1,0,2,5
1,0,4,5
0,0,1,5
1,0,2,2
1,1,3,5
2,1,1,5
3,1,1,5
2,0,0,4
3,0,2,5
1,1,3,5
3,0,1,5
1,0,1,1
3,3,3,5
1,0,3,5
1,0,1,3
1,0,1,2
0,0,5,4
5,0,2,5
1,0,4,5
8,0,0,5
0,0,3,5
0,0,3,5
0,0,4,5
1,0,3,3
3,0,1,5
1,1,3,5
1,0,1,1
0,0,3,5
6,6,4,5
5,5,1,5
2,2,3,5
7,1,2,1
8,1,7,5
0,0,0,2
4,1,3,5
2,0,2,5
2,0,0,3
2,2,5,5
0,0,2,5
2,1,2,3
1,1,4,5
0,0,2,5
3,3,3,5
0,0,1,2
1,0,3,5
5,0,1,5
0,0,4,5
1,0,3,4
0,0,2,5
0,0,1,5
2,1,5,5
3,1,1,5
1,1,3,5
0,0,1,5
0,0,0,1
0,0,5,5
0,0,4,5
1,0,3,5
2,0,1,5
0,0,4,2
4,4,2,5
1,0,2,1
4,4,2,5
1,1,2,5
1,0,1,2
5,4,4,3
0,0,1,5
2,1,3,5
0,0,2,5
1,0,1,3
8,0,2,3
2,0,2,1
1,1,2,5
1,0,3,5
2,0,1,5
5,1,2,5
2,2,2,5
3,0,2,5
0,0,0,5
5,3,2,3
2,2,2,5
1,1,5,5
0,0,1,5
2,2,2,4
4,2,4,5
0,0,1,5
0,0,1,5
1,1,0,5
3,3,2,5
6,6,2,5
0,0,2,5
1,0,0,3
1,1,3,5
0,0,1,5
2,1,1,5
2,2,4,5
0,0,1,4
1,1,2,1
1,1,3,5
1,0,3,3
12,0,3,3
2,0,3,5
1,1,3,5
2,2,2,5
0,0,1,5
0,0,1,5
2,0,3,5
2,2,3,5
7,1,4,2
0,0,2,5
0,0,1,5
0,0,2,5
1,0,1,2
0,0,0,5
1,0,2,3
5,0,1,1
1,1,3,5
0,0,1,5
5,5,3,5
0,0,4,5
2,0,1,5
2,1,1,2
6,2,2,2
6,0,1,5
1,1,5,5
0,0,1,5
2,0,2,4
0,0,1,5
0,0,3,5
1,1,0,3
2,0,2,5
0,0,1,5
0,0,3,5
3,0,2,5
0,0,1,5
6,3,1,5
0,0,1,4
2,0,0,1
1,1,0,5
1,0,1,1
8,2,3,2
0,0,2,2
1,1,1,5
0,0,3,5
3,1,3,5
1,1,1,5
13,1,1,4
1,1,1,5
1,1,2,4
2,0,3,5
2,1,3,5
1,0,1,5
8,3,3,5
0,0,1,1
1,0,1,2
0,0,1,5
20,1,2,5
1,1,3,5
0,0,0,5
11,3,3,1
4,1,1,5
3,1,3,5
1,1,3,5
0,0,3,5
1,0,4,5
1,1,3,5
5,5,0,5
0,0,2,5
3,3,2,5
1,0,3,5
13,2,3,5
3,3,4,5
6,1,0,3
2,0,0,5
0,0,3,5
5,5,2,5
1,0,4,4
0,0,0,5
0,0,1,5
1,0,3,2
5,1,2,5
0,0,3,5
5,0,0,5
0,0,1,1
0,0,2,5
3,1,1,3
1,0,3,5
2,2,0,5
3,0,3,4
1,1,1,5
1,1,1,5
0,0,3,5
5,3.2,3,4
5,0,1,5
0,0,1,4
0,0,3,5
1,0,2,3
7,7,3,5
2,0,2,5
0,0,0,5
0,0,1,5
2,0,2,5
0,0,3,5
1,0,5,2
2,0,2,1
0,0,2,5
2,0,3,5
2,0,3,1
4,1,3,5
4,0,1,5
7,0,1,5
0,0,4,5
2,0,3,4
1,0.19999999999999996,2,4
1,0,1,1
0,0,3,5
1,1,3,5
1,1,2,5
0,0,3,1
1,0,2,4
27,27,1,5
5,5,3,4
2,0,1,4
7,7,1,5
1,0,3,2
3,1,1,1
2,0,0,2
2,0,2,4
0,0,3,5
7,7,5,5
1,1,1,1
4,4,3,5
0,0,3,5
0,0,1,5
4,4,9,5
0,0,1,5
0,0,1,5
0,0,5,5
0,0,3,5
1,0,1,5
2,2,0,5
1,0,5,5
6,6,1,5
5,0,2,5
1,0,1,1
3,3,3,5
1,1,2,5
0,0,3,5
2,2,4,5
2,1,3,5
1,0,1,5
1,1,1,5
0,0,4,5
2,2,3,5
0,0,3,5
1,0,3,4
4,1,2,2
1,0,4,5
2,2,6,5
1,1,2,5
1,0,3,1
2,1.2,4,4
5,5,2,5
1,0,4,2
0,0,2,1
0,0,1,1
1,0,1,2
0,0,4,5
1,0,3,5
5,1,4,5
1,1,1,5
3,0,4,5
6,1,3,5
4,2,3,5
2,0,1,4
0,0,3,5
0,0,1,4
2,1,1,4
0,0,3,1
1,0,4,5
3,3,1,5
4,2,0,1
10,3,1,4
2,2,3,5
2,2,2,5
2,2,2,5
10,0,3,3
0,0,0,1
0,0,1,5
3,0,1,5
0,0,1,5
2,0,1,5
2,2,2,3
1,1,1,4
0,0,3,5
2,2,1,2
1,1,5,2
4,0,0,2
0,0,0,4
0,0,1,4
0,0,2,5
4,0,3,1
0,0,2,4
0,0,2,5
9,9,1,5
5,0,1,5
7,4,4,5
1,1,4,5
3,0,1,5
1,0,2,5
2,1,2,5
7,1,3,4
3,2,2,5
1,0,2,4
2,0,0,4
0,0,3,5
8,3,4,5
3,1,3,5
1,0,3,3
2,0,1,5
1,1,3,5
0,0,3,5
1,1,0,2
0,0,2,5
0,0,1,3
0,0,3,5
1,0,3,5
1,1,4,5
1,1,2,5
1,1,2,5
1,1,4,5
0,0,3,5
13,1,2,2
3,0,2,4
4,0,2,2
1,1,2,5
2,0,0,2
0,0,2,5
2,0,3,2
4,4,3,5
1,0,1,5
2,0,1,5
1,0,3,2
2,1,3,5
12,0,4,1
0,0,1,3
3,2,4,5
1,0,3,5
3,1,1,5
0,0,3,5
2,0,1,5
1,0,3,5
17,17,1,5
0,0,2,5
3,0,3,2
2,0,2,2
3,0,3,1
0,0,1,5
5,5,2,5
0,0,3,5
4,4,3,5
2,0,4,2
1,1,1,5
1,0,2,5
1,1,3,5
1,0,0,5
1,1,2,5
3,1,5,5
0,0,2,4
0,0,1,5
1,0,2,5
0,0,5,5
28,26,2,5
2,0,1,3
1,0.19999999999999996,1,4
3,0,4,5
6,1,2,5
4,0,4,5
0,0,1,5
1,1,1,5
0,0,3,5
1,1,9,5
0,0,1,5
1,0,3,5
2,0,1,5
0,0,2,5
3,0,1,5
1,1,3,5
2,1,2,5
0,0,0,5
3,0,1,1
1,1,1,4
2,0,1,2
5,5,1,5
0,0,3,5
4,4,2,5
0,0,3,5
2,0,0,5
1,1,1,5
3,0,1,1
