rr,rr_reduced,total_traced,inf_p
0,0,3,5
0,0,43,5
1,1,26,5
0,0,9,5
2,2,12,5
4,4,79,5
3,0,47,1
3,3,42,5
3,0,41,3
1,0.19999999999999996,1,4
6,6,99,5
3,0,36,3
0,0,4,5
1,1,15,5
0,0,1,5
1,1,26,4
1,0,11,4
0,0,0,5
8,1,99,1
2,1,20,2
2,2,42,5
6,0,58,2
0,0,16,5
6,6,69,5
0,0,17,3
1,0,13,3
0,0,0,5
0,0,7,5
4,0,99,2
1,0,34,3
0,0,8,5
1,1,11,5
1,1,40,5
1,0,10,3
9,0,104,3
9,1,88,3
3,3,47,5
3,3,26,5
0,0,36,1
0,0,17,2
3,0,62,2
1,0.19999999999999996,23,4
0,0,21,5
1,0,22,2
0,0,2,5
3,3,123,5
6,6,158,5
5,0,56,1
1,1,43,5
1,0,22,2
6,6,230,5
6,0,38,1
8,0.40000000000000036,83,4
3,3,72,5
8,0,92,2
4,4,34,5
6,6,61,5
0,0,4,1
1,1,16,5
1,1,22,5
1,1,22,5
1,1,3,5
2,2,32,5
0,0,1,5
3,0,35,2
5,5,77,5
1,0,2,3
0,0,23,5
1,1,21,5
1,1,14,5
0,0,15,5
3,3,109,5
1,0,8,2
2,2,37,5
0,0,22,5
0,0,0,3
7,0,168,2
0,0,4,5
1,1,32,5
0,0,2,4
0,0,5,5
3,3,88,5
0,0,36,5
0,0,22,5
0,0,8,5
0,0,4,2
0,0,0,3
3,0,31,4
10,0,120,2
5,1,33,1
3,0,60,4
3,0,47,3
0,0,1,1
4,4,66,5
0,0,28,5
3,0.19999999999999996,23,4
0,0,3,3
0,0,40,5
1,0,27,1
0,0,1,5
1,0,40,4
9,0,94,1
4,4,79,5
4,4,39,5
4,0,77,2
0,0,20,3
0,0,1,5
0,0,10,4
0,0,5,5
0,0,15,5
2,2,60,5
4,0,15,2
10,2.4000000000000004,193,4
0,0,13,5
3,1,54,4
1,1,44,5
2,2,40,5
4,1.2,52,4
0,0,6,5
1,1,4,5
1,0,3,1
1,1,46,5
5,5,69,5
2,1,34,4
2,0,10,2
2,0,34,4
2,0.19999999999999996,4,4
1,1,36,5
1,1,3,5
0,0,25,3
2,0,37,3
2,2,12,5
1,1,36,5
3,3,40,5
4,1.2000000000000002,33,4
0,0,1,5
7,7,84,5
3,0,15,3
1,1,79,5
2,1,27,4
1,0,63,3
6,6,83,5
0,0,4,4
1,1,34,5
4,2.2,46,4
1,1,3,3
6,1,76,3
0,0,7,5
0,0,27,5
0,0,5,1
1,0,19,4
3,3,73,5
0,0,20,3
5,0,54,3
7,7,96,5
7,0,70,4
4,2,30,4
2,2,106,5
1,0,10,2
0,0,6,5
0,0,13,5
14,2.5999999999999996,187,4
27,1,382,1
1,1,45,5
3,1.2,60,4
1,1,68,5
1,0,2,2
1,1,27,5
4,0,22,3
4,0,39,4
1,1,17,5
0,0,7,5
0,0,0,5
0,0,35,5
0,0,12,5
1,1,40,5
5,0,32,1
0,0,8,2
3,0.20000000000000018,27,4
2,2,23,5
2,0,33,3
1,0,35,4
16,4.199999999999999,145,4
1,0,37,4
2,2,68,5
20,2,307,3
7,7,90,5
3,0,24,3
2,2,19,5
1,1,7,5
0,0,21,5
6,6,107,5
1,1,16,5
1,0,53,3
0,0,3,5
3,0,27,2
0,0,14,4
2,2,11,5
1,1,51,5
8,8,102,5
2,0,34,3
2,2,98,5
1,0,12,1
18,0,348,1
1,1,18,5
0,0,1,2
1,0,11,2
0,0,14,5
0,0,12,5
7,1,68,2
0,0,1,5
3,3,39,5
1,0,4,4
2,2,31,5
0,0,7,5
0,0,7,5
0,0,10,5
2,2,90,5
0,0,2,5
1,0,4,1
2,2,65,5
4,1,43,3
0,0,3,5
1,1,46,5
5,5,129,5
2,2,79,5
1,1,40,5
6,6,221,5
1,0,15,2
0,0,10,3
1,0,2,1
