rr,rr_reduced,total_traced,inf_p
3,0,28,3
12,2.2,105,4
1,1,28,5
0,0,1,5
9,1,113,3
5,1,25,4
1,1,21,5
1,0,17,1
2,1,70,5
1,0,16,4
0,0,4,5
0,0,15,2
2,0,25,1
1,0,8,1
2,2,26,5
4,1,18,4
1,1,11,5
1,1,10,1
2,0,14,5
1,0,3,1
2,2,30,5
1,1,8,5
0,0,8,3
1,0,2,4
1,0,1,2
2,1,11,4
0,0,28,5
1,0,29,2
0,0,2,5
4,1.2000000000000002,37,4
2,2,4,5
1,1,3,5
5,5,54,5
2,0,47,1
6,0,95,3
0,0,1,4
0,0,1,4
0,0,5,5
5,2,11,4
8,8,174,5
0,0,42,5
7,1,42,3
0,0,2,4
1,1,8,5
0,0,1,2
0,0,13,4
1,0,14,2
2,0,51,1
0,0,32,5
3,1,40,2
4,1,33,4
2,0,39,2
0,0,4,4
0,0,1,5
6,2,33,4
1,0,27,1
0,0,2,5
0,0,6,5
3,0,15,1
0,0,26,4
12,12,80,5
0,0,18,5
0,0,21,3
13,4.2,144,4
3,3,11,5
3,0,36,1
9,6,205,5
3,2,39,5
2,0,10,1
0,0,22,5
0,0,11,2
8,3,56,5
7,6,93,5
3,2,42,2
10,0,13,1
6,3,30,5
1,0,5,3
4,4,35,5
2,0,33,4
1,0,13,1
2,2,13,5
2,0,30,2
0,0,2,2
13,1.2000000000000002,130,4
2,2,31,5
1,1,6,5
1,0.19999999999999996,7,4
1,0,10,2
4,1,22,4
1,1,32,5
5,0,11,1
3,3,47,5
1,0,27,1
3,0,10,2
4,3,11,5
3,3,27,5
6,3,42,2
5,0,7,4
0,0,11,5
1,0,9,2
1,1,7,4
2,2,23,5
2,0,69,3
3,0.19999999999999996,19,4
3,3,40,5
0,0,33,5
0,0,21,5
2,0,9,1
3,0,38,2
0,0,3,5
2,0,22,3
1,1,19,5
2,2,27,5
8,0,12,1
12,2.4000000000000004,155,4
2,0,38,2
0,0,0,2
1,1,10,5
1,1,40,5
5,1,90,2
1,0,3,3
6,6,109,5
7,7,115,5
4,3,8,4
4,3,132,5
5,1,10,4
4,1,11,2
1,1,16,5
2,0,61,2
4,4,97,5
1,0,17,3
0,0,0,1
8,5,62,5
1,1,22,3
3,1,27,2
2,2,33,5
5,0.3999999999999999,41,4
3,1,10,4
3,0,56,4
3,1,43,4
0,0,4,5
0,0,2,5
0,0,1,5
3,0.20000000000000018,25,4
0,0,36,1
2,2,3,5
1,0,3,4
1,1,31,5
5,0,30,1
2,0,41,1
1,1,98,5
0,0,15,2
4,0,51,3
1,1,36,5
5,0,13,3
0,0,3,2
5,5,38,5
3,0,14,3
0,0,44,5
0,0,24,5
1,0,19,2
1,1,20,5
11,0,104,3
3,2.2,42,4
1,1,22,5
2,0,10,3
0,0,1,3
0,0,3,5
6,0,34,2
0,0,12,2
0,0,1,3
1,1,8,5
2,0,7,1
2,1,9,4
0,0,34,5
1,1,42,5
7,1,68,1
4,0,37,2
6,5,45,5
0,0,29,5
3,0,67,3
1,0,3,4
5,2,20,2
2,0,9,1
1,1,8,1
4,1,11,2
1,1,19,5
8,3,113,3
5,3,25,4
1,1,37,5
1,0,41,2
0,0,4,5
0,0,13,5
1,1,19,5
2,1,46,2
0,0,58,5
0,0,31,5
2,0,32,1
7,2,70,3
4,3,33,5
0,0,11,5
0,0,24,3
1,1,46,5
3,1,9,5
3,2,21,4
0,0,21,5
1,1,10,4
3,1,8,5
10,0,88,1
0,0,10,1
1,0,9,4
0,0,14,5
5,0,15,4
3,3,27,5
6,6,185,5
0,0,3,3
2,0,4,2
16,1,12,4
0,0,78,5
2,2,21,5
1,1,3,5
1,1,12,5
0,0,9,4
0,0,18,5
1,0,15,4
1,1,15,3
0,0,9,5
6,1,13,4
0,0,11,5
0,0,0,2
2,0,4,3
0,0,3,3
1,0,8,2
3,0,50,4
0,0,1,5
0,0,19,2
1,0,1,1
2,2,14,5
4,3,66,5
2,2,52,5
1,1,1,5
0,0,6,4
5,0,70,2
0,0,13,5
2,1,25,2
1,1,22,5
10,2,45,2
3,3,52,5
1,1,7,5
0,0,0,5
0,0,0,5
0,0,2,5
1,1,25,5
4,2,77,3
2,2,33,5
2,1,22,3
9,0,21,1
2,2,17,5
2,2,77,5
11,2,142,3
0,0,8,5
1,0,1,1
3,0,14,2
3,3,30,5
7,1.2,43,4
1,1,24,5
2,1,25,5
4,0,66,2
51,6,627,3
6,0,105,3
1,0,8,1
2,0,2,1
1,1,17,5
5,1,11,4
4,1,12,1
5,2,31,4
1,0,18,1
7,0,11,1
3,0,14,3
2,2,32,5
10,1,118,3
1,0,18,4
3,1,44,4
1,1,7,5
1,0,7,2
1,1,4,5
2,2,13,5
0,0,11,5
2,0,46,1
4,0.20000000000000018,16,4
2,2,58,5
0,0,3,5
0,0,1,1
24,6,338,3
1,0,15,4
3,0,53,3
0,0,1,4
1,0,9,1
1,1,24,5
2,2,54,5
0,0,11,4
0,0,2,3
1,0,12,2
1,1,16,1
8,1,82,2
4,0,34,2
6,0,34,1
4,0,69,1
4,2,57,4
2,2,63,5
2,0.19999999999999996,10,4
0,0,2,5
1,0,2,4
3,2.2,8,4
3,1,21,1
1,0,5,3
