rr,rr_reduced,total_traced,inf_p
0,0,1,3
0,0,61,5
6,1.4,103,4
4,0,41,1
2,0,18,1
1,1,13,5
4,0.20000000000000018,86,4
0,0,9,5
0,0,15,3
0,0,21,2
1,1,36,5
0,0,32,5
0,0,6,4
1,1,23,5
1,1,29,5
0,0,11,5
1,0,32,1
4,4,100,5
1,1,34,5
1,0,40,1
4,1,39,2
1,1,2,5
5,5,69,5
1,1,12,5
2,2,36,5
2,2,110,5
4,0.3999999999999999,77,4
2,2,39,5
2,0,22,4
0,0,82,5
4,2,86,4
3,0,10,3
5,0,81,1
0,0,71,5
4,2,68,2
2,2,17,5
0,0,1,2
7,1,53,2
3,0,52,4
0,0,4,5
1,0,1,2
1,0,16,4
2,0,34,4
1,1,21,5
8,0,93,1
1,0,3,1
0,0,18,5
1,1,40,5
0,0,6,5
2,0,38,1
6,1,130,4
2,1,36,3
4,0,42,2
0,0,27,5
5,5,128,5
2,0,12,1
2,0,12,4
1,0,13,1
0,0,5,4
1,0,7,2
2,0.3999999999999999,13,4
0,0,5,5
0,0,39,5
1,1,13,5
2,0,16,1
4,0,26,2
1,1,155,5
0,0,3,5
7,3,84,4
1,0,19,4
0,0,2,5
0,0,1,2
0,0,0,3
5,0,105,1
0,0,21,3
2,2,79,5
0,0,6,2
2,0,23,4
0,0,0,1
0,0,3,5
0,0,25,5
0,0,32,5
1,0,7,2
5,1.2000000000000002,76,4
5,1,41,4
2,1,50,3
1,1,2,3
2,0,77,1
1,1,21,5
0,0,0,5
1,0.19999999999999996,14,4
2,0,40,2
1,0,13,1
2,0,27,4
2,0,64,4
8,1,90,4
5,5,153,5
10,0,59,1
58,4,771,3
0,0,29,2
0,0,3,5
2,0,53,2
0,0,18,3
3,0,55,2
0,0,12,4
5,5,97,5
3,0,40,1
8,1.4000000000000004,78,4
3,0,45,4
0,0,8,4
3,3,24,5
1,1,20,5
0,0,11,1
1,0,59,1
1,0,26,2
5,0,118,2
8,1,67,3
0,0,1,1
1,0,13,2
7,0,90,2
0,0,55,5
13,1,73,1
0,0,2,2
1,0,2,1
5,5,133,5
3,0,33,2
0,0,14,5
1,0,3,2
0,0,4,2
1,1,31,5
1,0,6,2
21,3,336,3
3,1,37,3
0,0,1,5
0,0,27,5
0,0,2,5
7,1,40,3
0,0,3,5
1,1,8,5
1,0,31,3
24,1,455,2
3,0,36,2
2,0.19999999999999996,55,4
9,2.5999999999999996,90,4
1,1,29,5
0,0,11,5
3,0,42,2
3,0,88,4
4,0,77,1
1,0.19999999999999996,6,4
0,0,1,5
0,0,1,5
3,0.3999999999999999,82,4
4,1,43,3
3,0,60,3
1,0,20,1
4,4,115,5
0,0,27,1
0,0,14,5
7,0,170,4
0,0,1,1
1,0,3,2
1,1,7,5
8,8,271,5
2,2,35,5
6,6,147,5
0,0,33,5
1,1,54,5
6,0.20000000000000018,36,4
1,1,43,5
2,1,8,3
50,6.399999999999999,709,4
0,0,26,2
0,0,20,1
3,0,39,3
5,0,54,4
0,0,30,3
0,0,11,4
4,0,56,1
10,10,176,5
3,1,27,3
0,0,1,5
8,8,261,5
3,0.3999999999999999,78,4
0,0,4,4
7,1.2000000000000002,90,4
1,1,16,5
4,0,81,4
0,0,3,4
3,3,123,5
0,0,5,4
2,0,7,2
0,0,20,5
2,2,154,5
1,0,5,2
5,0,73,1
0,0,1,5
6,6,32,5
0,0,16,1
0,0,1,1
2,2,27,5
1,1,29,5
4,1,59,1
5,1,60,3
1,1,39,5
0,0,11,5
0,0,1,5
5,5,88,5
0,0,0,4
0,0,29,5
4,0,31,3
2,0,41,4
8,0,129,2
5,5,128,5
0,0,8,2
4,0,79,1
2,0,9,2
1,0,13,3
1,1,2,5
5,0,18,2
0,0,12,5
0,0,13,5
6,6,89,5
16,0,148,2
6,2,60,3
0,0,9,5
0,0,7,5
0,0,12,5
0,0,2,4
1,1,2,5
2,2,28,5
5,5,83,5
0,0,27,2
6,2,84,3
1,0,25,1
6,0,67,2
0,0,1,2
2,0,10,4
3,3,24,5
2,2,44,5
14,1.5999999999999996,184,4
7,0.20000000000000018,104,4
1,0,37,1
2,2,36,5
6,6,188,5
5,0,51,1
2,0,38,3
0,0,3,1
1,1,2,1
0,0,4,4
1,0,3,1
2,2,23,5
2,0,27,1
4,0.3999999999999999,67,4
6,1.2000000000000002,101,4
2,2,38,5
1,1,1,5
3,0.19999999999999996,30,4
1,1,6,5
3,0,27,1
2,0,50,2
1,1,21,5
2,0,21,4
1,1,15,5
2,2,72,5
0,0,13,5
1,0,11,1
1,0,34,3
32,3,407,2
2,0.3999999999999999,48,4
2,0,6,3
0,0,44,5
4,0,36,1
0,0,7,5
1,0,1,3
4,0,30,4
1,1,19,5
1,0.19999999999999996,3,4
3,1,53,4
2,1,4,2
1,1,42,5
9,0,126,2
4,0,19,2
0,0,10,1
3,1,39,1
1,1,52,5
5,0,62,3
9,9,270,5
4,4,27,5
4,1,101,4
0,0,2,1
1,1,23,5
1,1,38,4
2,0,31,2
1,0,13,1
9,0,194,3
0,0,0,3
1,1,3,5
6,6,105,5
2,0,70,1
0,0,1,4
14,0.5999999999999996,100,4
4,0,51,2
0,0,8,2
1,1,56,5
1,0,11,2
1,0.19999999999999996,31,4
1,1,6,1
1,1,28,2
0,0,2,5
2,1,56,2
9,0,126,2
0,0,12,5
3,0,19,1
3,0.20000000000000018,23,4
0,0,1,5
12,0,133,1
3,0,24,1
1,1,13,5
5,0,60,3
4,4,64,5
1,1,14,5
5,5,51,5
3,3,50,5
10,10,371,5
0,0,29,5
0,0,12,5
8,0,54,3
0,0,26,2
1,0,15,1
2,0,13,4
0,0,6,4
4,4,35,5
2,2,61,5
0,0,5,2
3,0,23,1
0,0,12,5
1,0,2,2
3,0,34,1
1,0,15,1
1,1,3,5
0,0,10,5
1,1,96,5
2,1,32,4
0,0,1,5
0,0,0,5
5,5,111,5
1,0,11,1
3,0,31,1
3,0.3999999999999999,23,4
2,2,27,5
9,1,88,2
3,3,61,5
2,0.3999999999999999,12,4
0,0,25,5
2,2,28,5
2,2,42,5
4,0,45,1
0,0,16,5
4,4,76,5
4,0,76,1
1,1,53,5
5,5,84,5
1,0,19,4
10,0,174,1
4,4,47,5
3,0,13,1
0,0,27,5
0,0,12,4
4,0.20000000000000018,55,4
3,0,16,1
4,0.20000000000000018,22,4
4,0,77,3
8,8,212,5
11,11,421,5
2,2,31,5
13,0,174,1
0,0,9,5
12,12,253,5
0,0,24,5
4,1,74,3
4,0,37,1
0,0,5,5
0,0,1,5
3,3,85,5
0,0,3,5
0,0,11,4
1,0,35,4
2,0.19999999999999996,24,4
1,1,50,5
5,1,34,3
4,4,79,5
3,0,73,2
11,1.7999999999999998,132,4
3,0,48,1
1,1,54,5
0,0,1,3
0,0,1,5
4,0,77,1
1,1,16,4
7,0,107,2
1,1,15,5
5,1,56,4
2,0,44,3
2,2,51,5
0,0,6,3
2,0,30,3
1,1,48,5
0,0,1,5
0,0,2,1
3,3,100,5
6,6,104,5
9,1,101,1
8,0,55,2
0,0,2,5
0,0,2,4
5,0.40000000000000036,100,4
2,0,40,3
1,1,3,5
0,0,5,5
0,0,10,2
5,3,79,4
0,0,22,5
9,9,134,5
4,0,35,1
3,0,25,1
3,0,51,1
0,0,17,5
3,3,69,5
1,0,4,4
1,1,22,5
2,0,16,1
3,0,79,2
1,0,24,2
0,0,32,4
0,0,50,4
8,8,217,5
1,0,17,3
7,1,67,1
2,0,12,2
0,0,8,4
0,0,11,4
4,4,84,5
6,0,62,1
3,0,13,2
2,0,10,3
1,1,4,5
4,1,31,4
4,4,38,5
3,3,191,5
3,0,35,3
0,0,12,5
7,7,101,5
8,1,156,3
1,1,60,5
18,1,321,2
2,2,36,5
13,2,226,2
11,3,47,4
3,0,13,3
1,1,3,5
0,0,2,2
2,1,19,2
1,1,87,5
0,0,10,1
0,0,4,5
2,2,44,5
